region_code,value_type,year,month,avg_mwh,min_mwh,max_mwh,stddev_mwh,n_hours
CAL,D,2023,8,37306.44,25998.00,54130.00,6246.21,685
CAL,D,2023,9,32210.02,24089.00,46913.00,4493.95,720
CAL,D,2023,10,30062.29,22224.00,44848.00,4154.88,744
CAL,D,2023,11,28153.77,21313.00,34048.00,2823.89,720
CAL,D,2023,12,28898.03,23899.00,34631.00,2623.95,744
CAL,D,2024,1,28548.32,22645.00,34727.00,2648.36,744
CAL,D,2024,2,27880.97,21355.00,34610.00,2676.46,696
CAL,D,2024,3,26292.05,19655.00,32463.00,2415.24,744
CAL,D,2024,4,26031.53,19744.00,32112.00,2474.52,720
CAL,D,2024,5,27792.14,18941.00,36742.00,3064.36,744
CAL,D,2024,6,32466.95,24258.00,46319.00,4820.15,720
CAL,D,2024,7,37846.48,26389.00,54947.00,6415.85,744
CAL,D,2024,8,37469.25,25807.00,52782.00,6151.86,744
CAL,D,2024,9,34955.11,24325.00,58867.00,7261.05,720
CAL,D,2024,10,31719.08,23390.00,49933.00,5340.13,744
CAL,D,2024,11,28532.96,21488.00,33928.00,2700.98,720
CAL,D,2024,12,29504.29,23678.00,35555.00,2826.64,744
CAL,D,2025,1,28858.18,23780.00,34754.00,2509.54,744
CAL,D,2025,2,28308.26,22775.00,35309.00,2749.67,672
CAL,D,2025,3,27410.84,20325.00,34239.00,2690.52,744
CAL,D,2025,4,27722.52,20857.00,34223.00,2520.34,720
CAL,D,2025,5,29939.86,23401.00,44931.00,3846.35,744
CAL,D,2025,6,33007.33,24505.00,45371.00,4316.21,720
CAL,D,2025,7,34712.21,19427.00,49174.00,4756.77,744
CAL,D,2025,8,38012.87,26748.00,54517.00,6090.12,744
CAL,D,2025,9,36230.26,25772.00,52635.00,5797.38,720
CAL,D,2025,10,30034.96,23211.00,37590.00,3406.57,744
CAL,D,2025,11,28968.53,22883.00,35930.00,3072.82,720
CAL,D,2025,12,30128.95,21373.00,37063.00,3282.45,744
CAL,D,2026,1,29289.24,21665.00,35422.00,3057.07,744
CAL,D,2026,2,29129.10,22820.00,36788.00,3075.65,672
CAL,D,2026,3,30181.62,22981.00,44406.00,4163.69,744
CAL,D,2026,4,28446.19,21843.00,35806.00,2736.62,720
CAL,D,2026,5,29859.32,23351.00,40855.00,3467.32,744
CAL,D,2026,6,33920.45,24835.00,48325.00,4883.30,720
CAL,D,2026,7,38514.99,26122.00,54147.00,6423.54,744
CAL,D,2026,8,38730.75,29670.00,51111.00,6605.39,36
CAL,DF,2023,8,37381.78,26741.00,56974.00,6904.13,685
CAL,DF,2023,9,31670.23,21963.00,48041.00,4950.23,720
CAL,DF,2023,10,29427.29,19179.00,44933.00,4601.39,744
CAL,DF,2023,11,27213.76,18838.00,34309.00,3195.88,720
CAL,DF,2023,12,27985.35,20609.00,34872.00,3054.36,744
CAL,DF,2024,1,27592.25,19962.00,34672.00,3050.04,744
CAL,DF,2024,2,26758.07,18021.00,33476.00,3091.66,696
CAL,DF,2024,3,25161.58,16052.00,32131.00,3039.71,744
CAL,DF,2024,4,24688.59,15053.00,32133.00,3336.38,720
CAL,DF,2024,5,26310.81,17083.00,37230.00,3638.45,744
CAL,DF,2024,6,31796.66,20259.00,46442.00,5619.65,720
CAL,DF,2024,7,38629.94,24483.00,56627.00,7717.52,744
CAL,DF,2024,8,36488.59,8250.00,55573.00,6995.20,744
CAL,DF,2024,9,34270.93,23095.00,59690.00,7796.54,720
CAL,DF,2024,10,30585.10,21256.00,52143.00,5772.60,744
CAL,DF,2024,11,26030.64,1971.00,34037.00,6551.50,720
CAL,DF,2024,12,27987.13,21574.00,35232.00,2994.27,744
CAL,DF,2025,1,27553.19,19233.00,34154.00,3037.47,744
CAL,DF,2025,2,26894.72,18253.00,33866.00,3282.13,672
CAL,DF,2025,3,25144.75,1720.00,34635.00,5014.88,744
CAL,DF,2025,4,25600.14,16448.00,34169.00,3373.11,720
CAL,DF,2025,5,27881.38,17942.00,44357.00,4426.79,744
CAL,DF,2025,6,30952.74,19794.00,45655.00,4901.74,720
CAL,DF,2025,7,32564.34,21731.00,48942.00,5437.06,744
CAL,DF,2025,8,35718.17,23893.00,54817.00,6730.05,744
CAL,DF,2025,9,34284.94,23974.00,51455.00,6118.58,720
CAL,DF,2025,10,27821.15,18491.00,38450.00,3617.18,744
CAL,DF,2025,11,26192.82,536.00,36900.00,5223.08,720
CAL,DF,2025,12,28053.45,19597.00,35244.00,3142.28,744
CAL,DF,2026,1,27106.41,19908.00,33832.00,2957.44,744
CAL,DF,2026,2,26690.88,16833.00,35194.00,3457.67,672
CAL,DF,2026,3,26741.46,225.00,42348.00,6013.59,744
CAL,DF,2026,4,25397.85,16227.00,34256.00,3459.40,720
CAL,DF,2026,5,26782.01,17158.00,41749.00,4317.06,744
CAL,DF,2026,6,30845.44,18781.00,46483.00,5480.90,720
CAL,DF,2026,7,35682.81,23240.00,53183.00,6931.75,744
CAL,DF,2026,8,33510.33,26714.00,47223.00,6640.43,36
CAL,NG,2023,8,31913.72,18757.00,52026.00,7579.77,685
CAL,NG,2023,9,27079.57,16917.00,43874.00,5387.91,720
CAL,NG,2023,10,25809.51,15954.00,39583.00,4935.29,744
CAL,NG,2023,11,22625.07,3069.00,32816.00,4776.20,720
CAL,NG,2023,12,23872.77,16517.00,31376.00,3274.43,744
CAL,NG,2024,1,25106.56,15198.00,32745.00,3676.06,744
CAL,NG,2024,2,23403.66,14498.00,31145.00,3487.15,696
CAL,NG,2024,3,22410.15,14775.00,29784.00,3538.14,744
CAL,NG,2024,4,22324.18,14324.00,31677.00,4237.39,720
CAL,NG,2024,5,24683.13,15376.00,34861.00,4862.20,744
CAL,NG,2024,6,28037.45,15798.00,43345.00,6415.13,720
CAL,NG,2024,7,33810.06,17689.00,53214.00,7930.53,744
CAL,NG,2024,8,32466.14,17469.00,48829.00,7240.44,744
CAL,NG,2024,9,29660.94,16859.00,54049.00,7850.70,720
CAL,NG,2024,10,26785.90,16013.00,45085.00,6180.40,744
CAL,NG,2024,11,22235.16,2485.00,29427.00,4797.24,720
CAL,NG,2024,12,22697.66,14655.00,31925.00,3513.86,744
CAL,NG,2025,1,23768.50,14617.00,32163.00,3747.09,744
CAL,NG,2025,2,24342.59,13008.00,34074.00,4258.10,672
CAL,NG,2025,3,22254.40,13708.00,30958.00,3971.85,744
CAL,NG,2025,4,23628.82,14636.00,33182.00,4572.03,720
CAL,NG,2025,5,26669.11,15059.00,41864.00,5635.53,744
CAL,NG,2025,6,28993.63,15619.00,44558.00,6690.66,720
CAL,NG,2025,7,31175.67,17285.00,46247.00,6990.26,744
CAL,NG,2025,8,33504.17,17991.00,53668.00,7975.52,744
CAL,NG,2025,9,30045.28,16668.00,50747.00,7318.99,720
CAL,NG,2025,10,24641.97,14416.00,34816.00,4991.38,744
CAL,NG,2025,11,23471.48,14232.00,31584.00,4085.34,720
CAL,NG,2025,12,20150.53,11242.00,31116.00,4354.02,744
CAL,NG,2026,1,18718.58,10827.00,27438.00,3409.66,744
CAL,NG,2026,2,19256.57,12339.00,29003.00,3260.34,672
CAL,NG,2026,3,20621.69,11569.00,37721.00,4477.49,744
CAL,NG,2026,4,19878.64,11588.00,30096.00,3367.52,720
CAL,NG,2026,5,22071.95,14730.00,38544.00,4144.12,744
CAL,NG,2026,6,24829.21,14577.00,39757.00,5576.23,720
CAL,NG,2026,7,31046.88,14468.00,51304.00,8248.61,744
CAL,NG,2026,8,32721.79,22333.00,46153.00,8198.60,24
CAL,TI,2023,8,-4760.07,-10184.00,3194.00,2557.42,685
CAL,TI,2023,9,-4480.62,-8846.00,3725.00,2435.65,720
CAL,TI,2023,10,-3778.80,-8564.00,2278.00,2346.10,744
CAL,TI,2023,11,-4505.91,-9020.00,1968.00,2396.11,720
CAL,TI,2023,12,-3885.21,-7931.00,1195.00,2010.47,744
CAL,TI,2024,1,-2687.32,-8012.00,2086.00,2097.00,744
CAL,TI,2024,2,-4179.60,-8970.00,2037.00,2350.25,696
CAL,TI,2024,3,-3353.11,-8802.00,2219.00,2909.62,744
CAL,TI,2024,4,-3582.69,-9773.00,4293.00,3345.57,720
CAL,TI,2024,5,-2654.89,-9565.00,3801.00,3427.44,744
CAL,TI,2024,6,-4426.27,-10175.00,4162.00,2722.69,720
CAL,TI,2024,7,-3805.34,-9039.00,2880.00,2045.35,744
CAL,TI,2024,8,-4679.79,-8493.00,1609.00,1710.21,744
CAL,TI,2024,9,-4955.53,-8568.00,1272.00,1778.37,720
CAL,TI,2024,10,-4833.34,-8966.00,-8.00,1838.62,744
CAL,TI,2024,11,-5400.30,-8598.00,233.00,2110.18,720
CAL,TI,2024,12,-6900.01,-10824.00,-1312.00,1549.61,744
CAL,TI,2025,1,-5206.07,-10201.00,72.00,2229.93,744
CAL,TI,2025,2,-3646.31,-10089.00,1490.00,2331.95,672
CAL,TI,2025,3,-5063.84,-9597.00,1884.00,2764.33,744
CAL,TI,2025,4,-4320.43,-9648.00,2087.00,2861.19,720
CAL,TI,2025,5,-3445.05,-9636.00,3754.00,3004.37,744
CAL,TI,2025,6,-4148.19,-9198.00,2281.00,2991.06,720
CAL,TI,2025,7,-3524.42,-8483.00,3320.00,2482.39,744
CAL,TI,2025,8,-4223.71,-8963.00,2317.00,2117.45,744
CAL,TI,2025,9,-5704.98,-10155.00,19.00,1970.90,720
CAL,TI,2025,10,-5189.73,-9275.00,-462.00,1742.38,744
CAL,TI,2025,11,-5206.47,-8930.00,-258.00,1601.39,720
CAL,TI,2025,12,-8494.84,-12820.00,-1481.00,2131.39,744
CAL,TI,2026,1,-7576.45,-12436.00,-1169.00,2464.71,744
CAL,TI,2026,2,-6662.84,-11193.00,55.00,2567.38,672
CAL,TI,2026,3,-6185.42,-11786.00,1871.00,2993.17,744
CAL,TI,2026,4,-5081.76,-11459.00,2480.00,3071.85,720
CAL,TI,2026,5,-4017.72,-9740.00,3076.00,3150.71,744
CAL,TI,2026,6,-5283.22,-11225.00,4225.00,3658.38,720
CAL,TI,2026,7,-3876.06,-11126.00,3415.00,3120.87,744
CAL,TI,2026,8,-4281.00,-7166.00,-1381.00,1803.86,24
CAR,D,2023,8,30450.56,20167.00,43307.00,6149.28,685
CAR,D,2023,9,25594.81,16846.00,42892.00,5658.67,720
CAR,D,2023,10,21824.03,16010.00,30272.00,2992.03,744
CAR,D,2023,11,23411.54,17083.00,38820.00,3519.73,720
CAR,D,2023,12,25621.46,16925.00,39265.00,4263.49,744
CAR,D,2024,1,28066.66,17616.00,44816.00,5062.61,744
CAR,D,2024,2,25092.94,17528.00,37026.00,3324.90,696
CAR,D,2024,3,21972.54,16264.00,30345.00,2478.15,744
CAR,D,2024,4,22035.98,16370.00,31860.00,3072.83,720
CAR,D,2024,5,24595.44,16291.00,35591.00,4725.67,744
CAR,D,2024,6,29383.56,16870.00,43954.00,6378.09,720
CAR,D,2024,7,31117.95,20000.00,43532.00,6115.23,744
CAR,D,2024,8,29366.99,18152.00,43090.00,6030.47,744
CAR,D,2024,9,24920.88,15571.00,36296.00,4393.86,720
CAR,D,2024,10,22094.17,16458.00,31497.00,3081.43,744
CAR,D,2024,11,22672.05,16548.00,32210.00,2801.22,720
CAR,D,2024,12,26887.66,18018.00,42023.00,4371.66,744
CAR,D,2025,1,31798.77,19640.00,47130.00,5518.50,744
CAR,D,2025,2,26300.29,17973.00,44031.00,5040.09,672
CAR,D,2025,3,22512.40,16430.00,36606.00,2950.66,744
CAR,D,2025,4,22497.04,16672.00,33058.00,3382.60,720
CAR,D,2025,5,23682.69,16519.00,35460.00,4406.38,744
CAR,D,2025,6,29866.07,16770.00,44754.00,6580.11,720
CAR,D,2025,7,32720.42,20343.00,44481.00,6482.79,744
CAR,D,2025,8,27318.95,18370.00,41282.00,5407.51,744
CAR,D,2025,9,25264.62,17173.00,38000.00,4866.25,720
CAR,D,2025,10,22240.90,16746.00,30746.00,2919.48,744
CAR,D,2025,11,22333.25,4844.00,33822.00,3259.43,720
CAR,D,2025,12,26107.43,11509.00,46338.00,5359.67,744
CAR,D,2026,1,29639.44,17324.00,47260.00,5941.22,744
CAR,D,2026,2,28432.14,17974.00,46863.00,6053.49,672
CAR,D,2026,3,22347.53,14764.00,33038.00,3211.06,744
CAR,D,2026,4,22682.30,16454.00,33189.00,3671.21,720
CAR,D,2026,5,24286.42,17155.00,38778.00,5077.55,744
CAR,D,2026,6,29504.23,17458.00,43732.00,6474.65,720
CAR,D,2026,7,32388.65,21083.00,45246.00,6646.87,744
CAR,D,2026,8,28497.36,22188.00,36679.00,5045.68,36
CAR,DF,2023,8,30693.71,20405.00,44575.00,6337.95,685
CAR,DF,2023,9,25524.80,16779.00,42305.00,5641.41,720
CAR,DF,2023,10,21989.21,16215.00,30733.00,3150.11,744
CAR,DF,2023,11,23532.19,16973.00,38880.00,3543.38,720
CAR,DF,2023,12,25721.24,16226.00,40442.00,4285.32,744
CAR,DF,2024,1,28492.40,17195.00,45304.00,4946.74,744
CAR,DF,2024,2,25375.02,17632.00,37497.00,3444.11,696
CAR,DF,2024,3,22181.26,15928.00,31654.00,2493.51,744
CAR,DF,2024,4,22008.66,16224.00,31232.00,3111.22,720
CAR,DF,2024,5,24870.50,16289.00,36555.00,4943.47,744
CAR,DF,2024,6,28995.31,16911.00,43758.00,6552.90,720
CAR,DF,2024,7,31190.91,19704.00,44759.00,6411.12,744
CAR,DF,2024,8,29511.77,17919.00,43968.00,6237.06,744
CAR,DF,2024,9,25163.79,17222.00,37587.00,4536.15,720
CAR,DF,2024,10,21899.60,16099.00,30170.00,3084.28,744
CAR,DF,2024,11,22489.19,16215.00,32126.00,2791.21,720
CAR,DF,2024,12,27098.25,18107.00,42296.00,4611.82,744
CAR,DF,2025,1,32065.35,20094.00,47887.00,5530.79,744
CAR,DF,2025,2,26485.69,18116.00,45204.00,4826.29,672
CAR,DF,2025,3,22746.96,16758.00,36942.00,2859.27,744
CAR,DF,2025,4,22443.45,15574.00,31234.00,3344.42,720
CAR,DF,2025,5,23345.24,15015.00,37084.00,4624.32,744
CAR,DF,2025,6,29919.16,16559.00,45396.00,6799.70,720
CAR,DF,2025,7,31319.06,17811.00,46065.00,6860.23,744
CAR,DF,2025,8,26505.95,14182.00,39562.00,5831.36,744
CAR,DF,2025,9,23705.19,15411.00,37645.00,4824.62,720
CAR,DF,2025,10,21500.19,14508.00,31375.00,3017.26,744
CAR,DF,2025,11,21520.48,2058.00,35825.00,4573.96,719
CAR,DF,2025,12,26010.38,15301.00,45930.00,5262.20,744
CAR,DF,2026,1,25003.54,14775.00,44220.00,5935.73,744
CAR,DF,2026,2,23184.38,10626.00,40478.00,4590.80,672
CAR,DF,2026,3,22438.41,14933.00,32609.00,3084.69,744
CAR,DF,2026,4,22231.63,14794.00,33487.00,3774.72,720
CAR,DF,2026,5,23326.72,15426.00,38858.00,4828.28,744
CAR,DF,2026,6,28605.16,15551.00,43446.00,6462.60,720
CAR,DF,2026,7,32025.73,18029.00,46220.00,6937.65,744
CAR,DF,2026,8,28700.69,22220.00,38289.00,5666.27,36
CAR,NG,2023,8,30122.13,20156.00,41343.00,5843.77,685
CAR,NG,2023,9,25281.78,16732.00,40715.00,5384.61,720
CAR,NG,2023,10,21748.10,16048.00,30499.00,3013.61,744
CAR,NG,2023,11,23388.74,17119.00,36527.00,3160.45,720
CAR,NG,2023,12,25291.85,17208.00,37240.00,3941.88,744
CAR,NG,2024,1,27671.81,17954.00,41166.00,4413.97,744
CAR,NG,2024,2,24819.18,17838.00,35362.00,2983.22,696
CAR,NG,2024,3,22110.35,16617.00,29781.00,2285.30,744
CAR,NG,2024,4,22184.02,16511.00,31578.00,2979.37,720
CAR,NG,2024,5,24815.78,16760.00,35357.00,4551.69,744
CAR,NG,2024,6,28622.19,17005.00,41794.00,6182.12,720
CAR,NG,2024,7,30576.74,19937.00,41987.00,5869.47,744
CAR,NG,2024,8,29067.84,18440.00,42971.00,5746.36,744
CAR,NG,2024,9,24762.98,17191.00,35066.00,4282.15,720
CAR,NG,2024,10,21999.66,16191.00,30741.00,2974.26,744
CAR,NG,2024,11,22664.36,16967.00,31944.00,2645.65,720
CAR,NG,2024,12,26821.54,18249.00,40662.00,4110.85,744
CAR,NG,2025,1,30833.84,19752.00,43078.00,4733.55,744
CAR,NG,2025,2,26236.75,18575.00,41708.00,4462.93,672
CAR,NG,2025,3,22334.06,16602.00,34756.00,2702.23,744
CAR,NG,2025,4,22810.89,17255.00,33708.00,3327.27,720
CAR,NG,2025,5,23831.19,16863.00,34756.00,4126.45,744
CAR,NG,2025,6,29343.98,17291.00,42464.00,6133.48,720
CAR,NG,2025,7,31617.71,18630.00,41175.00,6010.40,744
CAR,NG,2025,8,26776.25,17591.00,39600.00,5371.94,744
CAR,NG,2025,9,24386.76,17092.00,36038.00,4518.66,720
CAR,NG,2025,10,22174.74,16917.00,29774.00,2782.57,744
CAR,NG,2025,11,21960.28,2594.00,30100.00,2938.26,720
CAR,NG,2025,12,25407.34,15022.00,42585.00,4733.55,744
CAR,NG,2026,1,28600.62,17970.00,42204.00,5053.19,744
CAR,NG,2026,2,27381.39,18487.00,40946.00,4936.77,672
CAR,NG,2026,3,22142.61,14883.00,31408.00,2954.75,744
CAR,NG,2026,4,22395.60,15851.00,32051.00,3479.50,720
CAR,NG,2026,5,23767.32,17070.00,35833.00,4597.61,744
CAR,NG,2026,6,29130.14,17883.00,41000.00,6051.05,720
CAR,NG,2026,7,31827.81,21411.00,42669.00,6242.83,744
CAR,NG,2026,8,29238.50,22112.00,35895.00,5162.17,24
CAR,TI,2023,8,-330.37,-2053.00,1057.00,487.50,685
CAR,TI,2023,9,-314.98,-2223.00,617.00,432.70,720
CAR,TI,2023,10,-77.12,-1008.00,993.00,339.88,744
CAR,TI,2023,11,-47.05,-2433.00,736.00,503.16,720
CAR,TI,2023,12,-332.00,-2266.00,529.00,458.48,744
CAR,TI,2024,1,-397.54,-3979.00,1402.00,862.67,744
CAR,TI,2024,2,-275.55,-1835.00,566.00,416.06,696
CAR,TI,2024,3,130.90,-1503.00,1331.00,381.25,744
CAR,TI,2024,4,150.11,-747.00,959.00,344.68,720
CAR,TI,2024,5,218.40,-1154.00,1433.00,382.03,744
CAR,TI,2024,6,-641.71,-2087.00,1550.00,606.84,720
CAR,TI,2024,7,-541.09,-2436.00,365.00,456.79,744
CAR,TI,2024,8,-310.13,-2255.00,915.00,524.95,744
CAR,TI,2024,9,-160.83,-1549.00,1651.00,483.86,720
CAR,TI,2024,10,-101.36,-1512.00,1234.00,349.21,744
CAR,TI,2024,11,-12.63,-1508.00,1179.00,449.26,720
CAR,TI,2024,12,-68.59,-1689.00,955.00,374.01,744
CAR,TI,2025,1,-967.62,-5592.00,746.00,1115.88,744
CAR,TI,2025,2,-71.50,-2963.00,1409.00,713.14,672
CAR,TI,2025,3,-186.47,-2252.00,631.00,399.10,744
CAR,TI,2025,4,316.86,-952.00,1798.00,460.97,720
CAR,TI,2025,5,146.04,-2002.00,1549.00,454.44,744
CAR,TI,2025,6,-469.00,-2952.00,755.00,637.60,720
CAR,TI,2025,7,-684.62,-3534.00,1077.00,953.94,744
CAR,TI,2025,8,37.39,-2180.00,1897.00,732.33,744
CAR,TI,2025,9,260.62,-1636.00,2016.00,662.23,720
CAR,TI,2025,10,-54.25,-1784.00,1292.00,443.80,744
CAR,TI,2025,11,-190.37,-2972.00,1626.00,712.26,681
CAR,TI,2025,12,-643.32,-3845.00,1248.00,890.94,721
CAR,TI,2026,1,-1018.77,-4803.00,1154.00,995.97,744
CAR,TI,2026,2,-1078.11,-6512.00,1369.00,1338.42,672
CAR,TI,2026,3,-157.68,-1265.00,1219.00,387.12,744
CAR,TI,2026,4,-122.13,-3409.00,2581.00,962.94,720
CAR,TI,2026,5,-168.19,-2976.00,1747.00,860.65,744
CAR,TI,2026,6,-179.38,-3228.00,1758.00,739.08,720
CAR,TI,2026,7,-453.21,-2989.00,2218.00,939.08,744
CAR,TI,2026,8,-452.50,-1122.00,-96.00,281.74,22
CENT,D,2023,8,39660.60,27928.00,56048.00,6959.10,685
CENT,D,2023,9,33437.07,23427.00,50219.00,5892.29,720
CENT,D,2023,10,28780.86,22621.00,41488.00,3412.21,744
CENT,D,2023,11,29533.58,24254.00,36946.00,2349.04,720
CENT,D,2023,12,30997.55,24576.00,36745.00,2066.13,744
CENT,D,2024,1,35387.49,28127.00,51052.00,4896.06,744
CENT,D,2024,2,30432.14,24921.00,36092.00,2375.62,696
CENT,D,2024,3,28823.88,25014.00,35663.00,2145.48,744
CENT,D,2024,4,28818.39,23829.00,36332.00,2475.00,720
CENT,D,2024,5,30695.80,23883.00,41158.00,3974.58,744
CENT,D,2024,6,37016.16,25085.00,53007.00,6340.39,720
CENT,D,2024,7,39108.49,25013.00,54279.00,6569.12,744
CENT,D,2024,8,39565.97,26790.00,52734.00,6460.22,744
CENT,D,2024,9,33959.85,24777.00,48585.00,5420.34,720
CENT,D,2024,10,30391.46,24710.00,40931.00,3653.70,744
CENT,D,2024,11,29615.11,24373.00,35730.00,2270.06,720
CENT,D,2024,12,32363.76,26990.00,39068.00,2497.24,744
CENT,D,2025,1,36401.98,29082.00,47054.00,3383.62,744
CENT,D,2025,2,35346.27,27241.00,47981.00,4585.22,672
CENT,D,2025,3,29868.95,25568.00,36895.00,2178.87,744
CENT,D,2025,4,29832.89,24930.00,36395.00,2381.94,720
CENT,D,2025,5,31001.24,24406.00,43902.00,3730.36,744
CENT,D,2025,6,36297.22,25382.00,50785.00,5817.11,720
CENT,D,2025,7,40873.97,28951.00,54448.00,6409.53,744
CENT,D,2025,8,39258.00,27814.00,54774.00,6860.94,744
CENT,D,2025,9,34329.36,25823.00,48009.00,5138.74,720
CENT,D,2025,10,31752.09,24494.00,44219.00,3723.98,744
CENT,D,2025,11,30975.53,26228.00,38169.00,2264.19,720
CENT,D,2025,12,34946.18,26053.00,42048.00,3263.50,744
CENT,D,2026,1,35508.88,28776.00,45653.00,4461.21,744
CENT,D,2026,2,32664.70,27475.00,40889.00,2601.14,672
CENT,D,2026,3,32228.92,26427.00,40586.00,2410.10,744
CENT,D,2026,4,31290.69,26372.00,39312.00,2923.42,720
CENT,D,2026,5,32717.44,26161.00,45332.00,4293.89,744
CENT,D,2026,6,37780.44,28138.00,52550.00,5546.64,720
CENT,D,2026,7,43363.26,29461.00,58002.00,6373.80,744
CENT,D,2026,8,37106.31,30578.00,45789.00,4900.40,36
CENT,DF,2023,8,40447.78,28756.00,55089.00,6767.46,685
CENT,DF,2023,9,33259.33,23528.00,50283.00,5926.97,720
CENT,DF,2023,10,28740.76,23076.00,42496.00,3544.49,744
CENT,DF,2023,11,29279.61,24340.00,36298.00,2307.25,720
CENT,DF,2023,12,30909.41,25100.00,36297.00,2095.19,744
CENT,DF,2024,1,34971.19,28847.00,46299.00,3869.34,744
CENT,DF,2024,2,29032.53,38.00,36500.00,5837.59,696
CENT,DF,2024,3,28846.94,24880.00,35361.00,1863.34,744
CENT,DF,2024,4,28760.67,24477.00,34807.00,2285.12,720
CENT,DF,2024,5,30378.06,24203.00,41841.00,3784.52,744
CENT,DF,2024,6,36875.34,24906.00,52400.00,6231.68,720
CENT,DF,2024,7,38709.57,26845.00,54442.00,6535.07,744
CENT,DF,2024,8,39547.19,57.00,53321.00,6557.18,744
CENT,DF,2024,9,33614.07,24877.00,48489.00,5222.99,720
CENT,DF,2024,10,30209.41,24534.00,39940.00,3577.63,744
CENT,DF,2024,11,29425.21,24853.00,35167.00,2182.27,720
CENT,DF,2024,12,32138.22,27642.00,38176.00,2294.03,744
CENT,DF,2025,1,35977.10,29412.00,45688.00,3101.59,744
CENT,DF,2025,2,34951.64,27664.00,48104.00,4589.67,672
CENT,DF,2025,3,29964.35,25308.00,36607.00,1979.10,744
CENT,DF,2025,4,29612.34,24997.00,36336.00,2271.08,720
CENT,DF,2025,5,33297.76,24720.00,48285.00,4252.42,744
CENT,DF,2025,6,39648.05,26889.00,53479.00,6366.37,720
CENT,DF,2025,7,44627.16,32288.00,58318.00,6536.15,720
CENT,DF,2025,8,40830.64,17.00,57838.00,10210.98,744
CENT,DF,2025,9,36082.12,19.00,52131.00,8417.31,720
CENT,DF,2025,10,34884.13,25975.00,48354.00,4315.12,744
CENT,DF,2025,11,34324.46,27145.00,45841.00,3120.29,720
CENT,DF,2025,12,39047.69,30274.00,48628.00,3823.37,744
CENT,DF,2026,1,40141.25,14.00,57960.00,9072.48,739
CENT,DF,2026,2,36745.80,28988.00,49138.00,3389.86,672
CENT,DF,2026,3,35076.22,26429.00,47156.00,3231.14,744
CENT,DF,2026,4,33666.25,1622.00,46645.00,6255.70,720
CENT,DF,2026,5,36044.03,26391.00,49677.00,4855.71,744
CENT,DF,2026,6,38997.51,19.00,54054.00,8726.69,714
CENT,DF,2026,7,45840.83,19.00,63485.00,10112.26,738
CENT,DF,2026,8,39555.89,33637.00,47359.00,4626.33,36
CENT,NG,2023,8,40658.28,28585.00,55981.00,6886.11,685
CENT,NG,2023,9,34427.43,23985.00,51694.00,5906.71,720
CENT,NG,2023,10,29554.50,23677.00,42773.00,3288.66,744
CENT,NG,2023,11,29996.45,24293.00,37947.00,2412.40,720
CENT,NG,2023,12,31619.71,25999.00,37362.00,2058.44,744
CENT,NG,2024,1,35137.45,27688.00,46204.00,3646.87,744
CENT,NG,2024,2,31324.79,26073.00,38443.00,2478.49,696
CENT,NG,2024,3,30213.32,25461.00,36139.00,1864.29,744
CENT,NG,2024,4,29540.52,24100.00,37030.00,2399.59,720
CENT,NG,2024,5,31106.24,23986.00,41840.00,3799.41,744
CENT,NG,2024,6,37931.58,25292.00,53604.00,6290.49,720
CENT,NG,2024,7,39860.34,27248.00,55190.00,6595.51,744
CENT,NG,2024,8,40198.67,28034.00,53876.00,6471.71,744
CENT,NG,2024,9,34417.80,25390.00,49143.00,5319.46,720
CENT,NG,2024,10,30887.47,25587.00,40829.00,3176.40,744
CENT,NG,2024,11,30403.65,24947.00,37039.00,2266.98,720
CENT,NG,2024,12,32799.33,26703.00,39690.00,2527.90,744
CENT,NG,2025,1,37065.05,29776.00,48578.00,3493.50,744
CENT,NG,2025,2,36015.03,28831.00,46956.00,4403.65,672
CENT,NG,2025,3,30907.97,26453.00,38448.00,2205.56,744
CENT,NG,2025,4,30275.37,25280.00,37475.00,2435.83,720
CENT,NG,2025,5,31851.29,25112.00,43424.00,3478.35,744
CENT,NG,2025,6,37034.69,25674.00,51034.00,5925.83,720
CENT,NG,2025,7,42353.19,30177.00,58744.00,6705.38,744
CENT,NG,2025,8,40130.93,27709.00,55822.00,6922.16,744
CENT,NG,2025,9,35315.93,26943.00,48274.00,5033.26,720
CENT,NG,2025,10,32416.74,26010.00,44908.00,3546.47,744
CENT,NG,2025,11,31657.54,26599.00,38481.00,2072.72,720
CENT,NG,2025,12,35778.76,28601.00,44049.00,2875.82,744
CENT,NG,2026,1,35849.00,29192.00,48588.00,4926.03,744
CENT,NG,2026,2,33428.33,27734.00,44825.00,2894.51,672
CENT,NG,2026,3,33079.16,26983.00,42366.00,2416.99,744
CENT,NG,2026,4,32120.32,26168.00,40793.00,2837.17,720
CENT,NG,2026,5,33326.76,26299.00,44489.00,4227.23,744
CENT,NG,2026,6,38434.55,28767.00,53136.00,5541.09,720
CENT,NG,2026,7,44186.35,29922.00,56853.00,6340.67,744
CENT,NG,2026,8,39667.45,33209.00,46359.00,4841.94,22
CENT,TI,2023,8,997.96,-2728.00,2525.00,731.13,685
CENT,TI,2023,9,990.73,-730.00,3519.00,666.05,720
CENT,TI,2023,10,773.81,-1349.00,2510.00,644.63,744
CENT,TI,2023,11,463.51,-2056.00,2370.00,798.05,720
CENT,TI,2023,12,621.38,-2033.00,2100.00,691.82,744
